datetime,log_rainfall
2023-03-01 08:00:00,0.0
2023-03-01 09:00:00,0.0
2023-03-01 10:00:00,0.0
2023-03-01 11:00:00,0.0
2023-03-01 12:00:00,0.0
2023-03-01 13:00:00,0.0
2023-03-01 14:00:00,0.0
2023-03-01 15:00:00,0.0
2023-03-01 16:00:00,0.0
2023-03-02 08:00:00,4.4343818650078095
2023-03-02 09:00:00,4.4343818650078095
2023-03-02 10:00:00,4.4343818650078095
2023-03-02 11:00:00,4.4343818650078095
2023-03-02 12:00:00,4.4343818650078095
2023-03-02 13:00:00,4.4343818650078095
2023-03-02 14:00:00,4.4343818650078095
2023-03-02 15:00:00,4.4343818650078095
2023-03-02 16:00:00,4.4343818650078095
2023-03-03 08:00:00,0.33647223662121295
2023-03-03 09:00:00,0.33647223662121295
2023-03-03 10:00:00,0.33647223662121295
2023-03-03 11:00:00,0.33647223662121295
2023-03-03 12:00:00,0.33647223662121295
2023-03-03 13:00:00,0.33647223662121295
2023-03-03 14:00:00,0.33647223662121295
2023-03-03 15:00:00,0.33647223662121295
2023-03-03 16:00:00,0.33647223662121295
2023-03-04 08:00:00,0.0
2023-03-04 09:00:00,0.0
2023-03-04 10:00:00,0.0
2023-03-04 11:00:00,0.0
2023-03-04 12:00:00,0.0
2023-03-04 13:00:00,0.0
2023-03-04 14:00:00,0.0
2023-03-04 15:00:00,0.0
2023-03-04 16:00:00,0.0
2023-03-05 08:00:00,0.0
2023-03-05 09:00:00,0.0
2023-03-05 10:00:00,0.0
2023-03-05 11:00:00,0.0
2023-03-05 12:00:00,0.0
2023-03-05 13:00:00,0.0
2023-03-05 14:00:00,0.0
2023-03-05 15:00:00,0.0
2023-03-05 16:00:00,0.0
2023-03-06 08:00:00,0.0
2023-03-06 09:00:00,0.0
2023-03-06 10:00:00,0.0
2023-03-06 11:00:00,0.0
2023-03-06 12:00:00,0.0
2023-03-06 13:00:00,0.0
2023-03-06 14:00:00,0.0
2023-03-06 15:00:00,0.0
2023-03-06 16:00:00,0.0
2023-03-07 08:00:00,0.0
2023-03-07 09:00:00,0.0
2023-03-07 10:00:00,0.0
2023-03-07 11:00:00,0.0
2023-03-07 12:00:00,0.0
2023-03-07 13:00:00,0.0
2023-03-07 14:00:00,0.0
2023-03-07 15:00:00,0.0
2023-03-07 16:00:00,0.0
2023-03-08 08:00:00,0.0
2023-03-08 09:00:00,0.0
2023-03-08 10:00:00,0.0
2023-03-08 11:00:00,0.0
2023-03-08 12:00:00,0.0
2023-03-08 13:00:00,0.0
2023-03-08 14:00:00,0.0
2023-03-08 15:00:00,0.0
2023-03-08 16:00:00,0.0
2023-03-09 08:00:00,0.33647223662121295
2023-03-09 09:00:00,0.33647223662121295
2023-03-09 10:00:00,0.33647223662121295
2023-03-09 11:00:00,0.33647223662121295
2023-03-09 12:00:00,0.33647223662121295
2023-03-09 13:00:00,0.33647223662121295
2023-03-09 14:00:00,0.33647223662121295
2023-03-09 15:00:00,0.33647223662121295
2023-03-09 16:00:00,0.33647223662121295
2023-03-10 08:00:00,2.9444389791664403
2023-03-10 09:00:00,2.9444389791664403
2023-03-10 10:00:00,2.9444389791664403
2023-03-10 11:00:00,2.9444389791664403
2023-03-10 12:00:00,2.9444389791664403
2023-03-10 13:00:00,2.9444389791664403
2023-03-10 14:00:00,2.9444389791664403
2023-03-10 15:00:00,2.9444389791664403
2023-03-10 16:00:00,2.9444389791664403
2023-03-11 08:00:00,2.8622008809294686
2023-03-11 09:00:00,2.8622008809294686
2023-03-11 10:00:00,2.8622008809294686
2023-03-11 11:00:00,2.8622008809294686
2023-03-11 12:00:00,2.8622008809294686
2023-03-11 13:00:00,2.8622008809294686
2023-03-11 14:00:00,2.8622008809294686
2023-03-11 15:00:00,2.8622008809294686
2023-03-11 16:00:00,2.8622008809294686
2023-03-12 08:00:00,2.4336133554004498
2023-03-12 09:00:00,2.4336133554004498
2023-03-12 10:00:00,2.4336133554004498
2023-03-12 11:00:00,2.4336133554004498
2023-03-12 12:00:00,2.4336133554004498
2023-03-12 13:00:00,2.4336133554004498
2023-03-12 14:00:00,2.4336133554004498
2023-03-12 15:00:00,2.4336133554004498
2023-03-12 16:00:00,2.4336133554004498
2023-03-13 08:00:00,3.449987545831587
2023-03-13 09:00:00,3.449987545831587
2023-03-13 10:00:00,3.449987545831587
2023-03-13 11:00:00,3.449987545831587
2023-03-13 12:00:00,3.449987545831587
2023-03-13 13:00:00,3.449987545831587
2023-03-13 14:00:00,3.449987545831587
2023-03-13 15:00:00,3.449987545831587
2023-03-13 16:00:00,3.449987545831587
2023-03-14 08:00:00,3.493472657771326
2023-03-14 09:00:00,3.493472657771326
2023-03-14 10:00:00,3.493472657771326
2023-03-14 11:00:00,3.493472657771326
2023-03-14 12:00:00,3.493472657771326
2023-03-14 13:00:00,3.493472657771326
2023-03-14 14:00:00,3.493472657771326
2023-03-14 15:00:00,3.493472657771326
2023-03-14 16:00:00,3.493472657771326
2023-03-15 08:00:00,2.6390573296152584
2023-03-15 09:00:00,2.6390573296152584
2023-03-15 10:00:00,2.6390573296152584
2023-03-15 11:00:00,2.6390573296152584
2023-03-15 12:00:00,2.6390573296152584
2023-03-15 13:00:00,2.6390573296152584
2023-03-15 14:00:00,2.6390573296152584
2023-03-15 15:00:00,2.6390573296152584
2023-03-15 16:00:00,2.6390573296152584
2023-03-16 08:00:00,1.8718021769015913
2023-03-16 09:00:00,1.8718021769015913
2023-03-16 10:00:00,1.8718021769015913
2023-03-16 11:00:00,1.8718021769015913
2023-03-16 12:00:00,1.8718021769015913
2023-03-16 13:00:00,1.8718021769015913
2023-03-16 14:00:00,1.8718021769015913
2023-03-16 15:00:00,1.8718021769015913
2023-03-16 16:00:00,1.8718021769015913
2023-03-17 08:00:00,1.62924053973028
2023-03-17 09:00:00,1.62924053973028
2023-03-17 10:00:00,1.62924053973028
2023-03-17 11:00:00,1.62924053973028
2023-03-17 12:00:00,1.62924053973028
2023-03-17 13:00:00,1.62924053973028
2023-03-17 14:00:00,1.62924053973028
2023-03-17 15:00:00,1.62924053973028
2023-03-17 16:00:00,1.62924053973028
2023-03-18 08:00:00,0.09531017980432487
2023-03-18 09:00:00,0.09531017980432487
2023-03-18 10:00:00,0.09531017980432487
2023-03-18 11:00:00,0.09531017980432487
2023-03-18 12:00:00,0.09531017980432487
2023-03-18 13:00:00,0.09531017980432487
2023-03-18 14:00:00,0.09531017980432487
2023-03-18 15:00:00,0.09531017980432487
2023-03-18 16:00:00,0.09531017980432487
2023-03-19 08:00:00,3.086486636822455
2023-03-19 09:00:00,3.086486636822455
2023-03-19 10:00:00,3.086486636822455
2023-03-19 11:00:00,3.086486636822455
2023-03-19 12:00:00,3.086486636822455
2023-03-19 13:00:00,3.086486636822455
2023-03-19 14:00:00,3.086486636822455
2023-03-19 15:00:00,3.086486636822455
2023-03-19 16:00:00,3.086486636822455
2023-03-20 08:00:00,0.4054651081081644
2023-03-20 09:00:00,0.4054651081081644
2023-03-20 10:00:00,0.4054651081081644
2023-03-20 11:00:00,0.4054651081081644
2023-03-20 12:00:00,0.4054651081081644
2023-03-20 13:00:00,0.4054651081081644
2023-03-20 14:00:00,0.4054651081081644
2023-03-20 15:00:00,0.4054651081081644
2023-03-20 16:00:00,0.4054651081081644
2023-03-21 08:00:00,0.0
2023-03-21 09:00:00,0.0
2023-03-21 10:00:00,0.0
2023-03-21 11:00:00,0.0
2023-03-21 12:00:00,0.0
2023-03-21 13:00:00,0.0
2023-03-21 14:00:00,0.0
2023-03-21 15:00:00,0.0
2023-03-21 16:00:00,0.0
2023-03-22 08:00:00,0.262364264467491
2023-03-22 09:00:00,0.262364264467491
2023-03-22 10:00:00,0.262364264467491
2023-03-22 11:00:00,0.262364264467491
2023-03-22 12:00:00,0.262364264467491
2023-03-22 13:00:00,0.262364264467491
2023-03-22 14:00:00,0.262364264467491
2023-03-22 15:00:00,0.262364264467491
2023-03-22 16:00:00,0.262364264467491
2023-03-23 08:00:00,0.5877866649021191
2023-03-23 09:00:00,0.5877866649021191
2023-03-23 10:00:00,0.5877866649021191
2023-03-23 11:00:00,0.5877866649021191
2023-03-23 12:00:00,0.5877866649021191
2023-03-23 13:00:00,0.5877866649021191
2023-03-23 14:00:00,0.5877866649021191
2023-03-23 15:00:00,0.5877866649021191
2023-03-23 16:00:00,0.5877866649021191
2023-03-24 08:00:00,0.4700036292457356
2023-03-24 09:00:00,0.4700036292457356
2023-03-24 10:00:00,0.4700036292457356
2023-03-24 11:00:00,0.4700036292457356
2023-03-24 12:00:00,0.4700036292457356
2023-03-24 13:00:00,0.4700036292457356
2023-03-24 14:00:00,0.4700036292457356
2023-03-24 15:00:00,0.4700036292457356
2023-03-24 16:00:00,0.4700036292457356
2023-03-25 08:00:00,0.0
2023-03-25 09:00:00,0.0
2023-03-25 10:00:00,0.0
2023-03-25 11:00:00,0.0
2023-03-25 12:00:00,0.0
2023-03-25 13:00:00,0.0
2023-03-25 14:00:00,0.0
2023-03-25 15:00:00,0.0
2023-03-25 16:00:00,0.0
2023-03-26 08:00:00,1.0296194171811581
2023-03-26 09:00:00,1.0296194171811581
2023-03-26 10:00:00,1.0296194171811581
2023-03-26 11:00:00,1.0296194171811581
2023-03-26 12:00:00,1.0296194171811581
2023-03-26 13:00:00,1.0296194171811581
2023-03-26 14:00:00,1.0296194171811581
2023-03-26 15:00:00,1.0296194171811581
2023-03-26 16:00:00,1.0296194171811581
2023-03-27 08:00:00,3.3178157727231046
2023-03-27 09:00:00,3.3178157727231046
2023-03-27 10:00:00,3.3178157727231046
2023-03-27 11:00:00,3.3178157727231046
2023-03-27 12:00:00,3.3178157727231046
2023-03-27 13:00:00,3.3178157727231046
2023-03-27 14:00:00,3.3178157727231046
2023-03-27 15:00:00,3.3178157727231046
2023-03-27 16:00:00,3.3178157727231046
2023-03-28 08:00:00,1.252762968495368
2023-03-28 09:00:00,1.252762968495368
2023-03-28 10:00:00,1.252762968495368
2023-03-28 11:00:00,1.252762968495368
2023-03-28 12:00:00,1.252762968495368
2023-03-28 13:00:00,1.252762968495368
2023-03-28 14:00:00,1.252762968495368
2023-03-28 15:00:00,1.252762968495368
2023-03-28 16:00:00,1.252762968495368
2023-03-29 08:00:00,0.0
2023-03-29 09:00:00,0.0
2023-03-29 10:00:00,0.0
2023-03-29 11:00:00,0.0
2023-03-29 12:00:00,0.0
2023-03-29 13:00:00,0.0
2023-03-29 14:00:00,0.0
2023-03-29 15:00:00,0.0
2023-03-29 16:00:00,0.0
2023-03-30 08:00:00,3.462606009790799
2023-03-30 09:00:00,3.462606009790799
2023-03-30 10:00:00,3.462606009790799
2023-03-30 11:00:00,3.462606009790799
2023-03-30 12:00:00,3.462606009790799
2023-03-30 13:00:00,3.462606009790799
2023-03-30 14:00:00,3.462606009790799
2023-03-30 15:00:00,3.462606009790799
2023-03-30 16:00:00,3.462606009790799
2023-03-31 08:00:00,0.262364264467491
2023-03-31 09:00:00,0.262364264467491
2023-03-31 10:00:00,0.262364264467491
2023-03-31 11:00:00,0.262364264467491
2023-03-31 12:00:00,0.262364264467491
2023-03-31 13:00:00,0.262364264467491
2023-03-31 14:00:00,0.262364264467491
2023-03-31 15:00:00,0.262364264467491
2023-03-31 16:00:00,0.262364264467491
2023-04-01 08:00:00,0.0
2023-04-01 09:00:00,0.0
2023-04-01 10:00:00,0.0
2023-04-01 11:00:00,0.0
2023-04-01 12:00:00,0.0
2023-04-01 13:00:00,0.0
2023-04-01 14:00:00,0.0
2023-04-01 15:00:00,0.0
2023-04-01 16:00:00,0.0
2023-04-02 08:00:00,0.0
2023-04-02 09:00:00,0.0
2023-04-02 10:00:00,0.0
2023-04-02 11:00:00,0.0
2023-04-02 12:00:00,0.0
2023-04-02 13:00:00,0.0
2023-04-02 14:00:00,0.0
2023-04-02 15:00:00,0.0
2023-04-02 16:00:00,0.0
2023-04-03 08:00:00,3.3032169733019514
2023-04-03 09:00:00,3.3032169733019514
2023-04-03 10:00:00,3.3032169733019514
2023-04-03 11:00:00,3.3032169733019514
2023-04-03 12:00:00,3.3032169733019514
2023-04-03 13:00:00,3.3032169733019514
2023-04-03 14:00:00,3.3032169733019514
2023-04-03 15:00:00,3.3032169733019514
2023-04-03 16:00:00,3.3032169733019514
2023-04-04 08:00:00,0.0
2023-04-04 09:00:00,0.0
2023-04-04 10:00:00,0.0
2023-04-04 11:00:00,0.0
2023-04-04 12:00:00,0.0
2023-04-04 13:00:00,0.0
2023-04-04 14:00:00,0.0
2023-04-04 15:00:00,0.0
2023-04-04 16:00:00,0.0
2023-04-05 08:00:00,1.7578579175523736
2023-04-05 09:00:00,1.7578579175523736
2023-04-05 10:00:00,1.7578579175523736
2023-04-05 11:00:00,1.7578579175523736
2023-04-05 12:00:00,1.7578579175523736
2023-04-05 13:00:00,1.7578579175523736
2023-04-05 14:00:00,1.7578579175523736
2023-04-05 15:00:00,1.7578579175523736
2023-04-05 16:00:00,1.7578579175523736
2023-04-06 08:00:00,0.0
2023-04-06 09:00:00,0.0
2023-04-06 10:00:00,0.0
2023-04-06 11:00:00,0.0
2023-04-06 12:00:00,0.0
2023-04-06 13:00:00,0.0
2023-04-06 14:00:00,0.0
2023-04-06 15:00:00,0.0
2023-04-06 16:00:00,0.0
2023-04-07 08:00:00,0.0
2023-04-07 09:00:00,0.0
2023-04-07 10:00:00,0.0
2023-04-07 11:00:00,0.0
2023-04-07 12:00:00,0.0
2023-04-07 13:00:00,0.0
2023-04-07 14:00:00,0.0
2023-04-07 15:00:00,0.0
2023-04-07 16:00:00,0.0
2023-04-08 08:00:00,0.0
2023-04-08 09:00:00,0.0
2023-04-08 10:00:00,0.0
2023-04-08 11:00:00,0.0
2023-04-08 12:00:00,0.0
2023-04-08 13:00:00,0.0
2023-04-08 14:00:00,0.0
2023-04-08 15:00:00,0.0
2023-04-08 16:00:00,0.0
2023-04-09 08:00:00,0.33647223662121295
2023-04-09 09:00:00,0.33647223662121295
2023-04-09 10:00:00,0.33647223662121295
2023-04-09 11:00:00,0.33647223662121295
2023-04-09 12:00:00,0.33647223662121295
2023-04-09 13:00:00,0.33647223662121295
2023-04-09 14:00:00,0.33647223662121295
2023-04-09 15:00:00,0.33647223662121295
2023-04-09 16:00:00,0.33647223662121295
2023-04-10 08:00:00,0.0
2023-04-10 09:00:00,0.0
2023-04-10 10:00:00,0.0
2023-04-10 11:00:00,0.0
2023-04-10 12:00:00,0.0
2023-04-10 13:00:00,0.0
2023-04-10 14:00:00,0.0
2023-04-10 15:00:00,0.0
2023-04-10 16:00:00,0.0
2023-04-11 08:00:00,0.0
2023-04-11 09:00:00,0.0
2023-04-11 10:00:00,0.0
2023-04-11 11:00:00,0.0
2023-04-11 12:00:00,0.0
2023-04-11 13:00:00,0.0
2023-04-11 14:00:00,0.0
2023-04-11 15:00:00,0.0
2023-04-11 16:00:00,0.0
2023-04-12 08:00:00,0.0
2023-04-12 09:00:00,0.0
2023-04-12 10:00:00,0.0
2023-04-12 11:00:00,0.0
2023-04-12 12:00:00,0.0
2023-04-12 13:00:00,0.0
2023-04-12 14:00:00,0.0
2023-04-12 15:00:00,0.0
2023-04-12 16:00:00,0.0
2023-04-13 08:00:00,2.624668592163159
2023-04-13 09:00:00,2.624668592163159
2023-04-13 10:00:00,2.624668592163159
2023-04-13 11:00:00,2.624668592163159
2023-04-13 12:00:00,2.624668592163159
2023-04-13 13:00:00,2.624668592163159
2023-04-13 14:00:00,2.624668592163159
2023-04-13 15:00:00,2.624668592163159
2023-04-13 16:00:00,2.624668592163159
2023-04-14 08:00:00,0.4700036292457356
2023-04-14 09:00:00,0.4700036292457356
2023-04-14 10:00:00,0.4700036292457356
2023-04-14 11:00:00,0.4700036292457356
2023-04-14 12:00:00,0.4700036292457356
2023-04-14 13:00:00,0.4700036292457356
2023-04-14 14:00:00,0.4700036292457356
2023-04-14 15:00:00,0.4700036292457356
2023-04-14 16:00:00,0.4700036292457356
2023-04-15 08:00:00,2.424802725718295
2023-04-15 09:00:00,2.424802725718295
2023-04-15 10:00:00,2.424802725718295
2023-04-15 11:00:00,2.424802725718295
2023-04-15 12:00:00,2.424802725718295
2023-04-15 13:00:00,2.424802725718295
2023-04-15 14:00:00,2.424802725718295
2023-04-15 15:00:00,2.424802725718295
2023-04-15 16:00:00,2.424802725718295
2023-04-16 08:00:00,0.0
2023-04-16 09:00:00,0.0
2023-04-16 10:00:00,0.0
2023-04-16 11:00:00,0.0
2023-04-16 12:00:00,0.0
2023-04-16 13:00:00,0.0
2023-04-16 14:00:00,0.0
2023-04-16 15:00:00,0.0
2023-04-16 16:00:00,0.0
2023-04-17 08:00:00,3.5263605246161616
2023-04-17 09:00:00,3.5263605246161616
2023-04-17 10:00:00,3.5263605246161616
2023-04-17 11:00:00,3.5263605246161616
2023-04-17 12:00:00,3.5263605246161616
2023-04-17 13:00:00,3.5263605246161616
2023-04-17 14:00:00,3.5263605246161616
2023-04-17 15:00:00,3.5263605246161616
2023-04-17 16:00:00,3.5263605246161616
2023-04-18 08:00:00,0.0
2023-04-18 09:00:00,0.0
2023-04-18 10:00:00,0.0
2023-04-18 11:00:00,0.0
2023-04-18 12:00:00,0.0
2023-04-18 13:00:00,0.0
2023-04-18 14:00:00,0.0
2023-04-18 15:00:00,0.0
2023-04-18 16:00:00,0.0
2023-04-19 08:00:00,1.1939224684724346
2023-04-19 09:00:00,1.1939224684724346
2023-04-19 10:00:00,1.1939224684724346
2023-04-19 11:00:00,1.1939224684724346
2023-04-19 12:00:00,1.1939224684724346
2023-04-19 13:00:00,1.1939224684724346
2023-04-19 14:00:00,1.1939224684724346
2023-04-19 15:00:00,1.1939224684724346
2023-04-19 16:00:00,1.1939224684724346
2023-04-20 08:00:00,2.174751721484161
2023-04-20 09:00:00,2.174751721484161
2023-04-20 10:00:00,2.174751721484161
2023-04-20 11:00:00,2.174751721484161
2023-04-20 12:00:00,2.174751721484161
2023-04-20 13:00:00,2.174751721484161
2023-04-20 14:00:00,2.174751721484161
2023-04-20 15:00:00,2.174751721484161
2023-04-20 16:00:00,2.174751721484161
2023-04-21 08:00:00,2.2407096892759584
2023-04-21 09:00:00,2.2407096892759584
2023-04-21 10:00:00,2.2407096892759584
2023-04-21 11:00:00,2.2407096892759584
2023-04-21 12:00:00,2.2407096892759584
2023-04-21 13:00:00,2.2407096892759584
2023-04-21 14:00:00,2.2407096892759584
2023-04-21 15:00:00,2.2407096892759584
2023-04-21 16:00:00,2.2407096892759584
2023-04-22 08:00:00,2.4069451083182885
2023-04-22 09:00:00,2.4069451083182885
2023-04-22 10:00:00,2.4069451083182885
2023-04-22 11:00:00,2.4069451083182885
2023-04-22 12:00:00,2.4069451083182885
2023-04-22 13:00:00,2.4069451083182885
2023-04-22 14:00:00,2.4069451083182885
2023-04-22 15:00:00,2.4069451083182885
2023-04-22 16:00:00,2.4069451083182885
2023-04-23 08:00:00,2.4932054526026954
2023-04-23 09:00:00,2.4932054526026954
2023-04-23 10:00:00,2.4932054526026954
2023-04-23 11:00:00,2.4932054526026954
2023-04-23 12:00:00,2.4932054526026954
2023-04-23 13:00:00,2.4932054526026954
2023-04-23 14:00:00,2.4932054526026954
2023-04-23 15:00:00,2.4932054526026954
2023-04-23 16:00:00,2.4932054526026954
2023-04-24 08:00:00,3.927896354584436
2023-04-24 09:00:00,3.927896354584436
2023-04-24 10:00:00,3.927896354584436
2023-04-24 11:00:00,3.927896354584436
2023-04-24 12:00:00,3.927896354584436
2023-04-24 13:00:00,3.927896354584436
2023-04-24 14:00:00,3.927896354584436
2023-04-24 15:00:00,3.927896354584436
2023-04-24 16:00:00,3.927896354584436
2023-04-25 08:00:00,1.5040773967762742
2023-04-25 09:00:00,1.5040773967762742
2023-04-25 10:00:00,1.5040773967762742
2023-04-25 11:00:00,1.5040773967762742
2023-04-25 12:00:00,1.5040773967762742
2023-04-25 13:00:00,1.5040773967762742
2023-04-25 14:00:00,1.5040773967762742
2023-04-25 15:00:00,1.5040773967762742
2023-04-25 16:00:00,1.5040773967762742
2023-04-26 08:00:00,2.451005098112319
2023-04-26 09:00:00,2.451005098112319
2023-04-26 10:00:00,2.451005098112319
2023-04-26 11:00:00,2.451005098112319
2023-04-26 12:00:00,2.451005098112319
2023-04-26 13:00:00,2.451005098112319
2023-04-26 14:00:00,2.451005098112319
2023-04-26 15:00:00,2.451005098112319
2023-04-26 16:00:00,2.451005098112319
2023-04-27 08:00:00,0.4054651081081644
2023-04-27 09:00:00,0.4054651081081644
2023-04-27 10:00:00,0.4054651081081644
2023-04-27 11:00:00,0.4054651081081644
2023-04-27 12:00:00,0.4054651081081644
2023-04-27 13:00:00,0.4054651081081644
2023-04-27 14:00:00,0.4054651081081644
2023-04-27 15:00:00,0.4054651081081644
2023-04-27 16:00:00,0.4054651081081644
2023-04-28 08:00:00,3.586292865338835
2023-04-28 09:00:00,3.586292865338835
2023-04-28 10:00:00,3.586292865338835
2023-04-28 11:00:00,3.586292865338835
2023-04-28 12:00:00,3.586292865338835
2023-04-28 13:00:00,3.586292865338835
2023-04-28 14:00:00,3.586292865338835
2023-04-28 15:00:00,3.586292865338835
2023-04-28 16:00:00,3.586292865338835
2023-04-29 08:00:00,3.407841924380824
2023-04-29 09:00:00,3.407841924380824
2023-04-29 10:00:00,3.407841924380824
2023-04-29 11:00:00,3.407841924380824
